Loading mpi version 2021.6.0
===================================================================================
SLURM Job ID:            7343278
Submit time:             Tue Apr 14 02:36:56 BST 2026 (Unix Epoch time: 1776130616)
Start time:              Tue Apr 14 02:36:57 BST 2026 (Unix Epoch time: 1776130617)
No. nodes:               1
No. tasks:               40
Job name:                Assignment4Parallelism
Account:                 teaching
QoS:                     teaching
Partition (queue):       teaching
Submit directory:        /users/gmb22123/PH510/Assignment4/Parallelism
Script name:             /users/gmb22123/PH510/Assignment4/Parallelism/jobscript.sh
Master node:             wee09
Nodes used:              wee09
Task distribution:       
===================================================================================

T=2.45, E=-1.22, M=0.51, E2=1.53, Cv=1.37
T=2.52, E=-1.12, M=0.38, E2=1.28, Cv=0.95
T=2.59, E=-1.05, M=0.31, E2=1.12, Cv=0.73
T=2.66, E=-0.99, M=0.23, E2=0.99, Cv=0.66
T=2.72, E=-0.93, M=0.21, E2=0.88, Cv=0.54
T=2.79, E=-0.94, M=0.27, E2=0.90, Cv=0.53
T=2.86, E=-0.88, M=0.19, E2=0.78, Cv=0.43
T=2.93, E=-0.84, M=0.17, E2=0.71, Cv=0.42
T=3.00, E=-0.80, M=0.16, E2=0.66, Cv=0.39
Ising Model - Lattice Size: 16, Number of processors: 2 ---------------------------------------
Ising Model - Lattice Size: 16, Timing: 30.15 seconds. -------------
T=0.50, E=-1.72, M=0.38, E2=2.96, Cv=1.47
T=0.53, E=-1.71, M=0.00, E2=2.91, Cv=0.69
T=0.57, E=-1.69, M=0.99, E2=2.86, Cv=0.65
T=0.60, E=-1.67, M=0.66, E2=2.78, Cv=0.66
T=0.64, E=-1.65, M=0.10, E2=2.71, Cv=0.69
T=0.67, E=-1.62, M=0.75, E2=2.63, Cv=0.84
T=0.71, E=-1.60, M=0.88, E2=2.55, Cv=0.70
T=0.74, E=-1.57, M=0.23, E2=2.47, Cv=0.79
T=0.78, E=-1.54, M=0.07, E2=2.38, Cv=0.68
T=0.81, E=-1.52, M=0.46, E2=2.31, Cv=0.76
T=0.84, E=-1.49, M=0.40, E2=2.23, Cv=0.93
T=0.88, E=-1.46, M=0.18, E2=2.15, Cv=0.81
T=0.91, E=-1.43, M=0.83, E2=2.06, Cv=0.84
T=0.95, E=-1.40, M=0.07, E2=1.97, Cv=0.97
T=0.98, E=-1.35, M=0.51, E2=1.83, Cv=0.88
T=1.02, E=-1.32, M=0.32, E2=1.75, Cv=1.34
T=1.05, E=-1.27, M=0.11, E2=1.61, Cv=1.27
T=1.09, E=-1.21, M=0.08, E2=1.48, Cv=1.24
T=1.12, E=-1.18, M=0.20, E2=1.40, Cv=1.36
T=1.16, E=-1.12, M=0.47, E2=1.25, Cv=1.58
T=1.19, E=-1.07, M=0.03, E2=1.14, Cv=1.27
T=1.22, E=-1.00, M=0.15, E2=1.01, Cv=1.27
T=1.26, E=-0.99, M=0.20, E2=0.98, Cv=1.02
T=1.29, E=-0.96, M=0.14, E2=0.92, Cv=0.95
T=1.33, E=-0.91, M=0.13, E2=0.83, Cv=0.98
T=1.36, E=-0.88, M=0.01, E2=0.79, Cv=0.81
T=1.40, E=-0.87, M=0.07, E2=0.76, Cv=0.83
T=1.43, E=-0.82, M=0.10, E2=0.68, Cv=0.77
T=1.47, E=-0.81, M=0.02, E2=0.66, Cv=0.73
T=1.50, E=-0.77, M=0.01, E2=0.60, Cv=0.65
XY Model - Lattice Size: 16, Number of processors: 2------------------------------------------
XY Model - Lattice Size: 16, Timing: 87.85 seconds ------------------------
T=1.00, E=-1.92, M=0.81, E2=3.71, Cv=4.60
T=1.07, E=-1.86, M=0.70, E2=3.50, Cv=5.63
T=1.14, E=-1.95, M=0.91, E2=3.82, Cv=2.35
T=1.21, E=-1.99, M=1.00, E2=3.95, Cv=0.07
T=1.28, E=-1.88, M=0.75, E2=3.56, Cv=3.99
T=1.34, E=-1.98, M=0.99, E2=3.91, Cv=0.12
T=1.41, E=-1.97, M=0.99, E2=3.87, Cv=0.15
T=1.48, E=-1.94, M=0.96, E2=3.75, Cv=0.73
T=1.55, E=-1.94, M=0.98, E2=3.76, Cv=0.24
T=1.62, E=-1.92, M=0.98, E2=3.69, Cv=0.28
T=1.69, E=-1.90, M=0.96, E2=3.60, Cv=0.59
T=1.76, E=-1.87, M=0.96, E2=3.52, Cv=0.40
T=1.83, E=-1.85, M=0.95, E2=3.42, Cv=0.44
T=1.90, E=-1.81, M=0.94, E2=3.28, Cv=0.59
T=1.97, E=-1.74, M=0.86, E2=3.03, Cv=1.41
T=2.03, E=-1.70, M=0.88, E2=2.92, Cv=0.99
T=2.10, E=-1.65, M=0.85, E2=2.74, Cv=1.21
T=2.17, E=-1.59, M=0.82, E2=2.57, Cv=1.24
T=2.24, E=-1.51, M=0.76, E2=2.30, Cv=1.31
T=2.31, E=-1.40, M=0.67, E2=1.99, Cv=1.49
T=2.38, E=-1.30, M=0.55, E2=1.72, Cv=1.56
T=2.45, E=-1.24, M=0.54, E2=1.57, Cv=1.35
